date,temperature,humidity,luminosity
2019-12-04 16:36:22.680,22.5,27.1,340
2019-12-04 16:36:22.680,22.4,26.9,343
2019-12-04 16:36:22.680,22.5,27.0,343
2019-12-04 16:36:22.681,22.5,27.0,346
2019-12-04 16:36:22.681,22.4,26.9,340
2019-12-04 16:36:22.681,22.5,26.9,340
2019-12-04 16:36:22.681,22.4,26.8,346
2019-12-04 16:36:22.682,22.5,26.9,343
2019-12-04 16:36:22.682,22.5,26.9,343
2019-12-04 16:36:22.682,22.4,26.8,343
2019-12-04 16:36:22.699,22.5,26.9,343
2019-12-04 16:36:22.700,22.4,26.8,343
2019-12-04 16:36:22.701,22.4,26.8,343
2019-12-04 16:36:22.701,22.4,26.8,343
2019-12-04 16:36:22.701,22.4,26.8,343
2019-12-04 16:36:22.702,22.4,26.8,343
2019-12-04 16:36:22.702,22.4,26.8,337
2019-12-04 16:36:22.702,22.4,26.8,343
2019-12-04 16:36:22.703,22.4,26.8,343
2019-12-04 16:36:22.703,22.4,26.9,343
2019-12-04 16:36:22.703,22.4,27.0,343
2019-12-04 16:36:22.703,22.4,27.0,343
2019-12-04 16:36:22.704,22.4,27.0,343
2019-12-04 16:36:22.704,22.4,27.0,343
2019-12-04 16:36:22.704,22.4,27.0,340
2019-12-04 16:36:22.704,22.4,27.0,340
2019-12-04 16:36:22.704,22.4,27.0,340
2019-12-04 16:36:22.705,22.4,27.0,343
2019-12-04 16:36:22.705,22.3,27.0,346
2019-12-04 16:36:22.705,22.3,27.0,334
2019-12-04 16:36:22.705,22.4,27.2,334
2019-12-04 16:36:22.706,22.3,27.3,337
2019-12-04 16:36:22.706,22.4,27.3,343
2019-12-04 16:36:22.706,22.3,27.3,343
2019-12-04 16:36:22.706,22.3,27.3,343
2019-12-04 16:36:22.707,22.4,27.3,343
2019-12-04 16:36:22.707,22.3,27.3,340
2019-12-04 16:36:22.707,22.4,27.2,340
2019-12-04 16:36:22.708,22.4,27.2,340
2019-12-04 16:36:22.708,22.4,27.2,340
2019-12-04 16:36:22.708,22.4,27.2,343
2019-12-04 16:36:22.708,22.4,27.2,340
2019-12-04 16:36:22.709,22.4,27.2,340
2019-12-04 16:36:22.709,22.4,27.1,340
2019-12-04 16:36:22.709,22.4,27.1,340
2019-12-04 16:36:22.709,22.4,27.1,340
2019-12-04 16:36:22.710,22.4,27.1,337
2019-12-04 16:36:22.710,22.4,27.1,340
2019-12-04 16:36:22.710,22.4,27.1,346
2019-12-04 16:36:22.710,22.4,27.1,340
2019-12-04 16:36:22.711,22.4,27.1,340
2019-12-04 16:36:22.711,22.4,27.1,343
2019-12-04 16:36:22.714,22.4,27.1,343
2019-12-04 16:36:22.714,22.4,27.1,340
2019-12-04 16:36:22.714,22.4,27.1,340
2019-12-04 16:36:22.714,22.4,27.1,340
2019-12-04 16:36:22.715,22.4,27.1,346
2019-12-04 16:36:22.715,22.4,27.1,343
2019-12-04 16:36:22.715,22.4,27.1,340
2019-12-04 16:36:22.715,22.5,27.2,340
2019-12-04 16:36:22.731,22.5,27.2,340
2019-12-04 16:36:22.732,22.5,27.1,343
2019-12-04 16:36:22.732,22.5,27.1,340
2019-12-04 16:36:22.732,22.5,27.1,340
2019-12-04 16:36:22.733,22.5,27.1,343
2019-12-04 16:36:22.733,22.5,27.1,340
2019-12-04 16:36:22.733,22.5,27.1,343
2019-12-04 16:36:22.734,22.5,27.0,340
2019-12-04 16:36:22.734,22.5,27.0,340
2019-12-04 16:36:22.734,22.5,27.0,340
2019-12-04 16:36:22.735,22.6,27.0,343
2019-12-04 16:36:22.735,22.5,27.0,337
2019-12-04 16:36:22.735,22.6,27.0,340
2019-12-04 16:36:22.736,22.6,27.0,340
2019-12-04 16:36:22.736,22.6,27.0,340
2019-12-04 16:36:22.736,22.5,27.0,343
2019-12-04 16:36:22.736,22.6,27.0,343
2019-12-04 16:36:22.737,22.6,27.0,340
2019-12-04 16:36:22.737,22.5,26.9,340
2019-12-04 16:36:22.737,22.6,27.0,340
2019-12-04 16:36:22.737,22.6,26.9,340
2019-12-04 16:36:22.738,22.5,26.9,340
2019-12-04 16:36:22.738,22.6,26.9,340
2019-12-04 16:36:22.738,22.6,26.9,343
